label,joint,axis,limit_lo_deg,limit_hi_deg,pct_frames_violating,mean_overshoot_deg,max_overshoot_deg
sv_reference,b_a_1,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_1,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_1,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_2,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_2,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_2,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_3,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_3,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_3,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_4,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_4,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_4,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_5,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_5,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,b_a_5,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_1_co_r,x,-25.57999930025592,25.57999930025592,25.714003555204425,1.540899823414238,26.625305111213013
sv_reference,l_1_co_r,y,-54.280001692616985,54.280001692616985,0.0,0.0,0.0
sv_reference,l_1_co_r,z,-19.99999941818584,88.00000017209338,0.1323326091250247,0.0027682779977000484,7.604997291722535
sv_reference,l_1_tr_r,x,-36.1800003920832,54.280001692616985,2.415563894923958,0.09614666709010715,15.391482954976064
sv_reference,l_1_tr_r,y,-25.57999930025592,17.049999734522316,0.049377839225755484,0.0005457340370659203,3.2270902130071897
sv_reference,l_1_tr_r,z,-9.99999970909292,9.99999970909292,36.778589768911715,1.811470057148924,24.259973035597163
sv_reference,l_1_fe_r,x,-9.99999970909292,9.99999970909292,80.90262690104682,15.795065410371475,83.17707894819502
sv_reference,l_1_fe_r,y,-9.99999970909292,9.99999970909292,16.822042267430376,0.6323437586896372,33.936448881821384
sv_reference,l_1_fe_r,z,-9.99999970909292,9.99999970909292,68.1177167687142,4.036460844370697,23.67035012530664
sv_reference,l_1_ti_r,x,-45.23000104235009,63.3199995308444,6.895121469484495,0.2014086356479511,14.546953969766083
sv_reference,l_1_ti_r,y,-29.840000238423922,21.310000672690315,6.620580683389295,0.41471973620741337,27.288905800403942
sv_reference,l_1_ti_r,z,-9.99999970909292,9.99999970909292,65.59154651392456,5.285623392102584,71.69363216081432
sv_reference,l_1_ta_r,x,-54.280001692616985,54.280001692616985,0.0,0.0,0.0
sv_reference,l_1_ta_r,y,-25.57999930025592,25.57999930025592,1.4694844953584831,0.037467088052606574,16.73824087249896
sv_reference,l_1_ta_r,z,-9.99999970909292,9.99999970909292,52.79281058660873,5.202280336743124,48.69241688547361
sv_reference,l_1_pt_r,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_1_pt_r,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_1_pt_r,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_2_co_r,x,-9.99999970909292,9.99999970909292,98.87221015208374,22.710559706821524,58.154243791746424
sv_reference,l_2_co_r,y,-59.92999906084865,59.92999906084865,0.0,0.0,0.0
sv_reference,l_2_co_r,z,-48.9999990868195,71.00000083739013,0.16393442622950818,0.002690205245862592,7.8946980578213335
sv_reference,l_2_tr_r,x,-9.99999970909292,9.99999970909292,62.482717756270986,8.016278785253084,48.469001397722494
sv_reference,l_2_tr_r,y,-9.99999970909292,9.99999970909292,18.139443017973534,0.5987660919112079,20.769910294260725
sv_reference,l_2_tr_r,z,-9.99999970909292,9.99999970909292,47.4185265652775,3.4768686462879383,28.946934221424538
sv_reference,l_2_fe_r,x,-9.99999970909292,9.99999970909292,85.87201264072684,19.55929119209304,70.46757905385118
sv_reference,l_2_fe_r,y,-9.99999970909292,9.99999970909292,5.289354137862927,0.08631594821297821,11.375242930549357
sv_reference,l_2_fe_r,z,-9.99999970909292,9.99999970909292,0.005925340707090658,3.043587537342851e-05,0.5881057545211317
sv_reference,l_2_ti_r,x,-49.94000045624792,69.90999826850448,0.43650009875567847,0.008356567752067246,8.170115190818342
sv_reference,l_2_ti_r,y,-9.99999970909292,9.99999970909292,53.53347817499506,5.5752561592197365,62.206499403666605
sv_reference,l_2_ti_r,z,-9.99999970909292,9.99999970909292,33.24906182105471,2.4884102490569284,31.773847066055264
sv_reference,l_2_ta_r,x,-59.92999906084865,59.92999906084865,0.0,0.0,0.0
sv_reference,l_2_ta_r,y,-9.99999970909292,9.99999970909292,16.735137270393047,0.5361072795190771,18.61975820580425
sv_reference,l_2_ta_r,z,-9.99999970909292,9.99999970909292,22.79281058660873,1.0398732882669726,30.220043916674477
sv_reference,l_2_pt_r,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_2_pt_r,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_2_pt_r,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_3_co_r,x,-42.02999935959117,42.02999935959117,0.03950227138060439,0.001222253178502252,12.006943221221741
sv_reference,l_3_co_r,y,-42.81999952956236,42.81999952956236,5.2083744815326884,0.4784645182061367,26.81673653062825
sv_reference,l_3_co_r,z,-79.99999767274336,19.99999941818584,4.9437092632826385,0.19089510690442116,18.04113190007745
sv_reference,l_3_tr_r,x,-28.54999948535654,42.81999952956236,36.24135887813549,2.392056996129939,43.33080205683093
sv_reference,l_3_tr_r,y,-28.020000711425645,42.02999935959117,13.179932846138653,1.3817638520657518,29.51702108314153
sv_reference,l_3_tr_r,z,-9.99999970909292,9.99999970909292,48.81098163144381,6.552087503285516,54.03188311818523
sv_reference,l_3_fe_r,x,-9.99999970909292,9.99999970909292,61.48528540391072,7.690639390560962,50.40156244224258
sv_reference,l_3_fe_r,y,-9.99999970909292,9.99999970909292,52.13904799525973,4.744999468785048,45.76111484466299
sv_reference,l_3_fe_r,z,-9.99999970909292,9.99999970909292,55.88781354927908,2.356907034289889,15.667381616309559
sv_reference,l_3_ti_r,x,-35.6899992059319,49.95999925013772,1.1949437092632826,0.028651323262823148,22.682737214721357
sv_reference,l_3_ti_r,y,-35.01999862948867,49.03000069274878,0.9401540588583843,0.034000581724464594,20.197060621024466
sv_reference,l_3_ti_r,z,-9.99999970909292,9.99999970909292,33.89294884455856,1.5445903909413488,53.860841520989766
sv_reference,l_3_ta_r,x,-42.81999952956236,42.81999952956236,0.369346237408651,0.008336580106643437,24.757140797735097
sv_reference,l_3_ta_r,y,-42.02999935959117,42.02999935959117,0.043452498518664825,0.0014411100849517561,9.358858389440286
sv_reference,l_3_ta_r,z,-9.99999970909292,9.99999970909292,48.69247481730199,5.22469000216989,59.836171044672895
sv_reference,l_3_pt_r,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_3_pt_r,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_3_pt_r,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,w_1_r,x,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_1_r,y,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_1_r,z,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_2_r,x,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_2_r,y,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_2_r,z,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,l_1_co_l,x,-26.55999996501123,26.55999996501123,81.82105471064587,8.723823886209212,32.88591626860194
sv_reference,l_1_co_l,y,-53.79999990341059,53.79999990341059,0.0,0.0,0.0
sv_reference,l_1_co_l,z,-88.00000017209338,19.99999941818584,2.182500493778392,0.07718068818849111,17.80961239287611
sv_reference,l_1_tr_l,x,-53.79999990341059,35.86999859622383,8.00711040884851,0.44575241956144473,22.171869800655667
sv_reference,l_1_tr_l,y,-17.709999206473356,26.55999996501123,0.9974323523602607,0.01233871110386935,4.407452769517528
sv_reference,l_1_tr_l,z,-9.99999970909292,9.99999970909292,9.08947264467707,0.23275478527605706,10.675809361425248
sv_reference,l_1_fe_l,x,-9.99999970909292,9.99999970909292,75.39996049772861,13.137246912697723,59.94050901443401
sv_reference,l_1_fe_l,y,-9.99999970909292,9.99999970909292,20.398972940944105,0.8663195166692201,18.537787398027636
sv_reference,l_1_fe_l,z,-9.99999970909292,9.99999970909292,49.697807623938374,2.3169075836210538,20.661556173267645
sv_reference,l_1_ti_l,x,-62.76999854792912,44.830001258892054,3.796168279676081,0.09366330561756163,11.893329854567748
sv_reference,l_1_ti_l,y,-22.140000137988388,30.98999918897897,0.44637566660082956,0.008407088285698512,9.37974852301677
sv_reference,l_1_ti_l,z,-9.99999970909292,9.99999970909292,58.095990519454865,3.085032628004096,16.99822690061362
sv_reference,l_1_ta_l,x,-53.79999990341059,53.79999990341059,0.02962670353545329,0.0007885999083431759,6.975767821982402
sv_reference,l_1_ta_l,y,-26.55999996501123,26.55999996501123,0.0,0.0,0.0
sv_reference,l_1_ta_l,z,-9.99999970909292,9.99999970909292,49.83409046020146,3.5343014192154825,34.51452535732
sv_reference,l_1_pt_l,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_1_pt_l,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_1_pt_l,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_2_co_l,x,-9.99999970909292,9.99999970909292,94.19711633418922,14.708831315225789,48.83041402746455
sv_reference,l_2_co_l,y,-60.000001669652114,60.000001669652114,0.0,0.0,0.0
sv_reference,l_2_co_l,z,-71.00000083739013,48.9999990868195,0.0,0.0,0.0
sv_reference,l_2_tr_l,x,-60.000001669652114,39.99999883637168,0.023701362828362632,0.0022714921207739646,27.215243917752648
sv_reference,l_2_tr_l,y,-9.99999970909292,9.99999970909292,22.656527750345646,0.731399340347088,24.617980816037967
sv_reference,l_2_tr_l,z,-9.99999970909292,9.99999970909292,40.661663045625126,2.337038167970367,20.617767830498693
sv_reference,l_2_fe_l,x,-9.99999970909292,9.99999970909292,84.55461189018368,17.930689305730542,57.72894157250807
sv_reference,l_2_fe_l,y,-9.99999970909292,9.99999970909292,0.8611495160971756,0.006770529868903767,3.519696370824182
sv_reference,l_2_fe_l,z,-9.99999970909292,9.99999970909292,0.0019751135690302193,3.685779447136152e-06,0.18661101340850336
sv_reference,l_2_ti_l,x,-69.99999967119774,50.0000002530119,6.654157614062808,0.30802915169793743,21.839007361644263
sv_reference,l_2_ti_l,y,-9.99999970909292,9.99999970909292,80.5747580485878,15.650700343897594,67.60941809376764
sv_reference,l_2_ti_l,z,-9.99999970909292,9.99999970909292,32.79281058660873,1.7900101986645445,26.43607472025781
sv_reference,l_2_ta_l,x,-60.000001669652114,60.000001669652114,4.904206991902035,0.25094057460583397,18.858384524836985
sv_reference,l_2_ta_l,y,-9.99999970909292,9.99999970909292,40.25281453683587,2.4742773981650763,31.86536818583885
sv_reference,l_2_ta_l,z,-9.99999970909292,9.99999970909292,41.9020343669761,2.8766631418730384,25.514699276696014
sv_reference,l_2_pt_l,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_2_pt_l,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_2_pt_l,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_3_co_l,x,-40.72999920957889,40.72999920957889,4.461781552439265,0.08252605392796003,9.798695251232427
sv_reference,l_3_co_l,y,-44.059999882810665,44.059999882810665,1.9849891368753703,0.09839629997490922,15.966584883091137
sv_reference,l_3_co_l,z,-19.99999941818584,79.99999767274336,8.722101520837448,0.7995961354455238,32.0682538324922
sv_reference,l_3_tr_l,x,-44.059999882810665,29.730000041840867,34.649417341497134,3.6314168613396096,36.13472306807518
sv_reference,l_3_tr_l,y,-40.72999920957889,27.15000024325339,0.11653170057278293,0.002386381588816888,8.949654926075652
sv_reference,l_3_tr_l,z,-9.99999970909292,9.99999970909292,52.78293501876358,6.498753399023636,46.879964717508194
sv_reference,l_3_fe_l,x,-9.99999970909292,9.99999970909292,64.93778392257555,8.011606298355112,47.207168344792244
sv_reference,l_3_fe_l,y,-9.99999970909292,9.99999970909292,46.76081374679044,4.16716346245337,40.32776424671496
sv_reference,l_3_fe_l,z,-9.99999970909292,9.99999970909292,20.385147145960893,0.41930081765700616,9.915730542660596
sv_reference,l_3_ti_l,x,-51.41000059960724,36.71999856295899,0.14615840410823622,0.0017224276076527024,6.691348499659317
sv_reference,l_3_ti_l,y,-47.51000014957039,33.9399988726425,5.202449140825597,0.3274304630871665,20.03721028878407
sv_reference,l_3_ti_l,z,-9.99999970909292,9.99999970909292,43.98380406873395,2.4943056071454572,28.64977659629938
sv_reference,l_3_ta_l,x,-44.059999882810665,44.059999882810665,0.049377839225755484,0.0031684895460267195,13.77714725407604
sv_reference,l_3_ta_l,y,-40.72999920957889,40.72999920957889,0.05727829350187636,0.008060642150474836,29.58124535190716
sv_reference,l_3_ta_l,z,-9.99999970909292,9.99999970909292,44.5684376851669,4.211839529971021,59.525493060085694
sv_reference,l_3_pt_l,x,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_3_pt_l,y,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,l_3_pt_l,z,-180.00000500895632,180.00000500895632,0.0,0.0,0.0
sv_reference,w_1_l,x,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_1_l,y,-9.99999970909292,9.99999970909292,13.440647837250642,0.70069242200888,29.26621824436595
sv_reference,w_1_l,z,-9.99999970909292,9.99999970909292,33.14833102903417,2.147771165150672,40.58927169946724
sv_reference,w_2_l,x,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_2_l,y,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,w_2_l,z,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,b_h,x,-9.99999970909292,9.99999970909292,1.3490025676476398,0.02287425714026208,14.370019626864194
sv_reference,b_h,y,-15.000000417413029,15.000000417413029,30.408848508789255,1.7474919008877952,25.831444176813477
sv_reference,b_h,z,-30.000000834826057,30.000000834826057,7.238791230495753,0.4435676565433066,29.232383194765003
sv_reference,ma_r,x,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,ma_r,y,-9.99999970909292,9.99999970909292,0.0,0.0,0.0
sv_reference,ma_r,z,-69.99999967119774,69.99999967119774,0.0,0.0,0.0
sv_reference,an_1_r,x,-9.99999970909292,9.99999970909292,13.310290341694648,0.3174698973123501,40.08752600303811
